kappa,theta,sigma,rho,v0,r,T,k,price
2.0,0.02,0.30000000000000004,-0.5,0.060000000000000005,0.1,2,1.3500000000000005,0.04943873919453001
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1,0.8,0.28380049023116827
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1,0.8500000000000001,0.24311212783752512
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1,0.9000000000000001,0.2044108226529583
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1,0.9500000000000002,0.16823674814771172
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1,1.0000000000000002,0.1351479632172553
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1,1.0500000000000003,0.10566535987081227
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1,1.1000000000000003,0.08020168562149677
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1,1.1500000000000004,0.058985855340625726
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1,1.2000000000000004,0.0420034807620393
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1,1.2500000000000004,0.02897872190741768
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1,1.3000000000000005,0.019413100079022222
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1,1.3500000000000005,0.01267370482490765
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1.5,0.8,0.3196944880869024
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1.5,0.8500000000000001,0.2808262921061224
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1.5,0.9000000000000001,0.24351352939068016
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1.5,0.9500000000000002,0.20812518087442755
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1.5,1.0000000000000002,0.17504608423461798
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1.5,1.0500000000000003,0.14465116132072564
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1.5,1.1000000000000003,0.11727237537109014
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1.5,1.1500000000000004,0.0931616795752711
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1.5,1.2000000000000004,0.07245595722484377
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1.5,1.2500000000000004,0.05515196602338285
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1.5,1.3000000000000005,0.04109908815602581
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,1.5,1.3500000000000005,0.030014207132796733
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,2,0.8,0.35303037610891463
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,2,0.8500000000000001,0.3157840143593881
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,2,0.9000000000000001,0.2797921299414873
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,2,0.9500000000000002,0.24532531087069054
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,2,1.0000000000000002,0.2126656394090748
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,2,1.0500000000000003,0.18209251469243648
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,2,1.1000000000000003,0.15386511618429144
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,2,1.1500000000000004,0.1282027969996471
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,2,1.2000000000000004,0.10526554249280684
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,2,1.2500000000000004,0.08513730944915032
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,2,1.3000000000000005,0.06781527197823728
2.0,0.02,0.30000000000000004,-0.5,0.07,0.1,2,1.3500000000000005,0.05320747210532234
2.0,0.02,0.4,-0.5,0.05,0.1,1,0.8,0.28243634963682884
2.0,0.02,0.4,-0.5,0.05,0.1,1,0.8500000000000001,0.24076077476845692
2.0,0.02,0.4,-0.5,0.05,0.1,1,0.9000000000000001,0.2006906050120043
2.0,0.02,0.4,-0.5,0.05,0.1,1,0.9500000000000002,0.16278354010623763
2.0,0.02,0.4,-0.5,0.05,0.1,1,1.0000000000000002,0.12772379788649024
2.0,0.02,0.4,-0.5,0.05,0.1,1,1.0500000000000003,0.09630034718401792
2.0,0.02,0.4,-0.5,0.05,0.1,1,1.1000000000000003,0.06932226201882563
2.0,0.02,0.4,-0.5,0.05,0.1,1,1.1500000000000004,0.04743714064803106
2.0,0.02,0.4,-0.5,0.05,0.1,1,1.2000000000000004,0.030872785613450693
2.0,0.02,0.4,-0.5,0.05,0.1,1,1.2500000000000004,0.019246566396093318
2.0,0.02,0.4,-0.5,0.05,0.1,1,1.3000000000000005,0.011639070337965574
2.0,0.02,0.4,-0.5,0.05,0.1,1,1.3500000000000005,0.006923847176455389
2.0,0.02,0.4,-0.5,0.05,0.1,1.5,0.8,0.31856103606177455
2.0,0.02,0.4,-0.5,0.05,0.1,1.5,0.8500000000000001,0.27889839260442084
2.0,0.02,0.4,-0.5,0.05,0.1,1.5,0.9000000000000001,0.24050675794838317
2.0,0.02,0.4,-0.5,0.05,0.1,1.5,0.9500000000000002,0.20375465692120287
2.0,0.02,0.4,-0.5,0.05,0.1,1.5,1.0000000000000002,0.1690782677122732
2.0,0.02,0.4,-0.5,0.05,0.1,1.5,1.0500000000000003,0.1369718032696161
2.0,0.02,0.4,-0.5,0.05,0.1,1.5,1.1000000000000003,0.10795858022468774
2.0,0.02,0.4,-0.5,0.05,0.1,1.5,1.1500000000000004,0.08253389294128699
2.0,0.02,0.4,-0.5,0.05,0.1,1.5,1.2000000000000004,0.06107685094293158
2.0,0.02,0.4,-0.5,0.05,0.1,1.5,1.2500000000000004,0.04374634424424895
2.0,0.02,0.4,-0.5,0.05,0.1,1.5,1.3000000000000005,0.030402700764603052
2.0,0.02,0.4,-0.5,0.05,0.1,1.5,1.3500000000000005,0.020607193522213324
2.0,0.02,0.4,-0.5,0.05,0.1,2,0.8,0.3522110472700749
2.0,0.02,0.4,-0.5,0.05,0.1,2,0.8500000000000001,0.314354350704132
2.0,0.02,0.4,-0.5,0.05,0.1,2,0.9000000000000001,0.27753499889279953
2.0,0.02,0.4,-0.5,0.05,0.1,2,0.9500000000000002,0.2420145817506505
2.0,0.02,0.4,-0.5,0.05,0.1,2,1.0000000000000002,0.20809356760810505
2.0,0.02,0.4,-0.5,0.05,0.1,2,1.0500000000000003,0.17610573420466402
2.0,0.02,0.4,-0.5,0.05,0.1,2,1.1000000000000003,0.14640525001240978
2.0,0.02,0.4,-0.5,0.05,0.1,2,1.1500000000000004,0.11934386138846864
2.0,0.02,0.4,-0.5,0.05,0.1,2,1.2000000000000004,0.09523677829532506
2.0,0.02,0.4,-0.5,0.05,0.1,2,1.2500000000000004,0.07431906532966787
2.0,0.02,0.4,-0.5,0.05,0.1,2,1.3000000000000005,0.056699911177801876
2.0,0.02,0.4,-0.5,0.05,0.1,2,1.3500000000000005,0.042328264781174074
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,0.8,0.28359958517463824
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,0.8500000000000001,0.24239996971816868
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,0.9000000000000001,0.20290988150195044
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,0.9500000000000002,0.16566415985712435
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,1.0000000000000002,0.13129098624054403
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,1.0500000000000003,0.1004801646504696
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,1.1000000000000003,0.07390302741429555
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,1.1500000000000004,0.052069632529752496
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,1.2000000000000004,0.0351477741670711
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,1.2500000000000004,0.022836255445170817
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,1.3000000000000005,0.014406575509079617
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1,1.3500000000000005,0.008918723309060225
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,0.8,0.3196376167809145
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,0.8500000000000001,0.28035137681789934
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,0.9000000000000001,0.24240828243948764
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,0.9500000000000002,0.2061660873308997
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,1.0000000000000002,0.17203566958455763
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,1.0500000000000003,0.14046740070323516
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,1.1000000000000003,0.11192133802093274
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,1.1500000000000004,0.08681657275054477
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,1.2000000000000004,0.06546083513188367
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,1.2500000000000004,0.047973875241890396
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,1.3000000000000005,0.03423317231408285
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,1.5,1.3500000000000005,0.02387437570630241
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,0.8,0.35313840088758075
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,0.8500000000000001,0.3155798349313964
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,0.9000000000000001,0.279112237785501
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,0.9500000000000002,0.24399187349674323
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,1.0000000000000002,0.21050656536349144
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,1.0500000000000003,0.1789683524546808
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,1.1000000000000003,0.1496997382619697
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,1.1500000000000004,0.12301207992405783
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,1.2000000000000004,0.09917592042284651
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,1.2500000000000004,0.0783856672954732
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,1.3000000000000005,0.060724800805094514
2.0,0.02,0.4,-0.5,0.060000000000000005,0.1,2,1.3500000000000005,0.046141308493615585
2.0,0.02,0.4,-0.5,0.07,0.1,1,0.8,0.2847930268769262
2.0,0.02,0.4,-0.5,0.07,0.1,1,0.8500000000000001,0.2440536875509789
2.0,0.02,0.4,-0.5,0.07,0.1,1,0.9000000000000001,0.205111776147766
2.0,0.02,0.4,-0.5,0.07,0.1,1,0.9500000000000002,0.16847635867508293
2.0,0.02,0.4,-0.5,0.07,0.1,1,1.0000000000000002,0.13472236595526
2.0,0.02,0.4,-0.5,0.07,0.1,1,1.0500000000000003,0.10445428706550974
2.0,0.02,0.4,-0.5,0.07,0.1,1,1.1000000000000003,0.0782336407017723
2.0,0.02,0.4,-0.5,0.07,0.1,1,1.1500000000000004,0.05646640316034407
2.0,0.02,0.4,-0.5,0.07,0.1,1,1.2000000000000004,0.03927350094650717
2.0,0.02,0.4,-0.5,0.07,0.1,1,1.2500000000000004,0.02640529688556892
2.0,0.02,0.4,-0.5,0.07,0.1,1,1.3000000000000005,0.01726857508275373
2.0,0.02,0.4,-0.5,0.07,0.1,1,1.3500000000000005,0.01107301381987394
2.0,0.02,0.4,-0.5,0.07,0.1,1.5,0.8,0.32073631854758566
2.0,0.02,0.4,-0.5,0.07,0.1,1.5,0.8500000000000001,0.28181733082776617
2.0,0.02,0.4,-0.5,0.07,0.1,1.5,0.9000000000000001,0.2443048643664366
2.0,0.02,0.4,-0.5,0.07,0.1,1.5,0.9500000000000002,0.2085441071448344
2.0,0.02,0.4,-0.5,0.07,0.1,1.5,1.0000000000000002,0.17492065886395614
2.0,0.02,0.4,-0.5,0.07,0.1,1.5,1.0500000000000003,0.1438445774724404
2.0,0.02,0.4,-0.5,0.07,0.1,1.5,1.1000000000000003,0.11572126616508249
2.0,0.02,0.4,-0.5,0.07,0.1,1.5,1.1500000000000004,0.09090724657893134
2.0,0.02,0.4,-0.5,0.07,0.1,1.5,1.2000000000000004,0.06965377446401089
2.0,0.02,0.4,-0.5,0.07,0.1,1.5,1.2500000000000004,0.05204968264546228
2.0,0.02,0.4,-0.5,0.07,0.1,1.5,1.3000000000000005,0.03798337751372932
2.0,0.02,0.4,-0.5,0.07,0.1,1.5,1.3500000000000005,0.027144618806948795
2.0,0.02,0.4,-0.5,0.07,0.1,2,0.8,0.3540842423706375
2.0,0.02,0.4,-0.5,0.07,0.1,2,0.8500000000000001,0.31681881193368777
2.0,0.02,0.4,-0.5,0.07,0.1,2,0.9000000000000001,0.28069279927763313
2.0,0.02,0.4,-0.5,0.07,0.1,2,0.9500000000000002,0.2459559785034241
2.0,0.02,0.4,-0.5,0.07,0.1,2,1.0000000000000002,0.21288305151419218
2.0,0.02,0.4,-0.5,0.07,0.1,2,1.0500000000000003,0.1817651565920395
2.0,0.02,0.4,-0.5,0.07,0.1,2,1.1000000000000003,0.1528959412725951
2.0,0.02,0.4,-0.5,0.07,0.1,2,1.1500000000000004,0.12655152944840875
2.0,0.02,0.4,-0.5,0.07,0.1,2,1.2000000000000004,0.10296490262664981
2.0,0.02,0.4,-0.5,0.07,0.1,2,1.2500000000000004,0.08229723344402018
2.0,0.02,0.4,-0.5,0.07,0.1,2,1.3000000000000005,0.06461123469696173
2.0,0.02,0.4,-0.5,0.07,0.1,2,1.3500000000000005,0.049853548459913355
2.0,0.03,0.1,-0.5,0.05,0.1,1,0.8,0.2806849994556787
2.0,0.03,0.1,-0.5,0.05,0.1,1,0.8500000000000001,0.23945449527519813
2.0,0.03,0.1,-0.5,0.05,0.1,1,0.9000000000000001,0.20055917097307407
2.0,0.03,0.1,-0.5,0.05,0.1,1,0.9500000000000002,0.1646677753606135
2.0,0.03,0.1,-0.5,0.05,0.1,1,1.0000000000000002,0.13236539704812944
2.0,0.03,0.1,-0.5,0.05,0.1,1,1.0500000000000003,0.10407152656039431
2.0,0.03,0.1,-0.5,0.05,0.1,1,1.1000000000000003,0.07998636170663859
2.0,0.03,0.1,-0.5,0.05,0.1,1,1.1500000000000004,0.060075813538711664
2.0,0.03,0.1,-0.5,0.05,0.1,1,1.2000000000000004,0.044094370974730346
2.0,0.03,0.1,-0.5,0.05,0.1,1,1.2500000000000004,0.031635779371480655
2.0,0.03,0.1,-0.5,0.05,0.1,1,1.3000000000000005,0.02219696624209283
2.0,0.03,0.1,-0.5,0.05,0.1,1,1.3500000000000005,0.015241071373388149
2.0,0.03,0.1,-0.5,0.05,0.1,1.5,0.8,0.31719591353021104
2.0,0.03,0.1,-0.5,0.05,0.1,1.5,0.8500000000000001,0.27822781185437595
2.0,0.03,0.1,-0.5,0.05,0.1,1.5,0.9000000000000001,0.24116176958830415
2.0,0.03,0.1,-0.5,0.05,0.1,1.5,0.9500000000000002,0.20643018764322052
2.0,0.03,0.1,-0.5,0.05,0.1,1.5,1.0000000000000002,0.17441461499480038
2.0,0.03,0.1,-0.5,0.05,0.1,1.5,1.0500000000000003,0.14540988516894637
2.0,0.03,0.1,-0.5,0.05,0.1,1.5,1.1000000000000003,0.1195995096030007
2.0,0.03,0.1,-0.5,0.05,0.1,1.5,1.1500000000000004,0.09704521921048537
2.0,0.03,0.1,-0.5,0.05,0.1,1.5,1.2000000000000004,0.07769058586306488
2.0,0.03,0.1,-0.5,0.05,0.1,1.5,1.2500000000000004,0.0613762494596386
2.0,0.03,0.1,-0.5,0.05,0.1,1.5,1.3000000000000005,0.04786285113546995
2.0,0.03,0.1,-0.5,0.05,0.1,1.5,1.3500000000000005,0.03685739829234452
2.0,0.03,0.1,-0.5,0.05,0.1,2,0.8,0.351264544547808
2.0,0.03,0.1,-0.5,0.05,0.1,2,0.8500000000000001,0.3141772798566541
2.0,0.03,0.1,-0.5,0.05,0.1,2,0.9000000000000001,0.2786595829149233
2.0,0.03,0.1,-0.5,0.05,0.1,2,0.9500000000000002,0.2450203221014945
2.0,0.03,0.1,-0.5,0.05,0.1,2,1.0000000000000002,0.21353516260487593
2.0,0.03,0.1,-0.5,0.05,0.1,2,1.0500000000000003,0.18442736752066524
2.0,0.03,0.1,-0.5,0.05,0.1,2,1.1000000000000003,0.15785425372970485
2.0,0.03,0.1,-0.5,0.05,0.1,2,1.1500000000000004,0.13390033629276965
2.0,0.03,0.1,-0.5,0.05,0.1,2,1.2000000000000004,0.11257710324871767
2.0,0.03,0.1,-0.5,0.05,0.1,2,1.2500000000000004,0.09382849866777004
2.0,0.03,0.1,-0.5,0.05,0.1,2,1.3000000000000005,0.07754065330646659
2.0,0.03,0.1,-0.5,0.05,0.1,2,1.3500000000000005,0.06355419658128436
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,0.8,0.2817700891650051
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,0.8500000000000001,0.24109639675289696
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,0.9000000000000001,0.20284079945247047
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,0.9500000000000002,0.16760413477555947
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,1.0000000000000002,0.135890361246507
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,1.0500000000000003,0.10804319203266544
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,1.1000000000000003,0.08420930970206963
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,1.1500000000000004,0.06433339772420743
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,1.2000000000000004,0.048182001427177934
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,1.2500000000000004,0.035387354880814126
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,1.3000000000000005,0.025499971846868363
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1,1.3500000000000005,0.018039726762166364
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,0.8,0.3182286928748027
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,0.8500000000000001,0.27969734142461034
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,0.9000000000000001,0.24312304214975733
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,0.9500000000000002,0.20890202694539262
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,1.0000000000000002,0.17737344420682444
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,1.0500000000000003,0.14879038261022703
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,1.1000000000000003,0.12330172812072338
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,1.1500000000000004,0.10094636019056757
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,1.2000000000000004,0.08165889036354024
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,1.2500000000000004,0.06528445746712391
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,1.3000000000000005,0.05159922753192597
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,1.5,1.3500000000000005,0.04033316369731571
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,0.8,0.35217105675943017
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,0.8500000000000001,0.3154274478518515
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,0.9000000000000001,0.28029480914094107
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,0.9500000000000002,0.24706087362024876
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,1.0000000000000002,0.21597653651211446
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,1.0500000000000003,0.18723980605346668
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,1.1000000000000003,0.16098527335477086
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,1.1500000000000004,0.13727963871442894
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,1.2000000000000004,0.11612294632621023
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,1.2500000000000004,0.09745453541941096
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,1.3000000000000005,0.08116235915687442
2.0,0.03,0.1,-0.5,0.060000000000000005,0.1,2,1.3500000000000005,0.06709423294065592
2.0,0.03,0.1,-0.5,0.07,0.1,1,0.8,0.28291306299669927
2.0,0.03,0.1,-0.5,0.07,0.1,1,0.8500000000000001,0.24277180778217133
2.0,0.03,0.1,-0.5,0.07,0.1,1,0.9000000000000001,0.20511019207665027
2.0,0.03,0.1,-0.5,0.07,0.1,1,0.9500000000000002,0.17046789231504922
2.0,0.03,0.1,-0.5,0.07,0.1,1,1.0000000000000002,0.13928045230984087
2.0,0.03,0.1,-0.5,0.07,0.1,1,1.0500000000000003,0.11183047401911506
2.0,0.03,0.1,-0.5,0.07,0.1,1,1.1000000000000003,0.0882229819097477
2.0,0.03,0.1,-0.5,0.07,0.1,1,1.1500000000000004,0.06838697052280618
2.0,0.03,0.1,-0.5,0.07,0.1,1,1.2000000000000004,0.052099199434803234
2.0,0.03,0.1,-0.5,0.07,0.1,1,1.2500000000000004,0.03902255430449203
2.0,0.03,0.1,-0.5,0.07,0.1,1,1.3000000000000005,0.028750201161497596
2.0,0.03,0.1,-0.5,0.07,0.1,1,1.3500000000000005,0.020847866982258656
2.0,0.03,0.1,-0.5,0.07,0.1,1.5,0.8,0.31930172157047143
2.0,0.03,0.1,-0.5,0.07,0.1,1.5,0.8500000000000001,0.28119184121288376
2.0,0.03,0.1,-0.5,0.07,0.1,1.5,0.9000000000000001,0.2450827182625379
2.0,0.03,0.1,-0.5,0.07,0.1,1.5,0.9500000000000002,0.21133710679941808
2.0,0.03,0.1,-0.5,0.07,0.1,1.5,1.0000000000000002,0.18025674713161755
2.0,0.03,0.1,-0.5,0.07,0.1,1.5,1.0500000000000003,0.15205911912633419
2.0,0.03,0.1,-0.5,0.07,0.1,1.5,1.1000000000000003,0.12686434020355886
2.0,0.03,0.1,-0.5,0.07,0.1,1.5,1.1500000000000004,0.10469276683976048
2.0,0.03,0.1,-0.5,0.07,0.1,1.5,1.2000000000000004,0.08547209039937426
2.0,0.03,0.1,-0.5,0.07,0.1,1.5,1.2500000000000004,0.06905154714543094
2.0,0.03,0.1,-0.5,0.07,0.1,1.5,1.3000000000000005,0.05522036582442069
2.0,0.03,0.1,-0.5,0.07,0.1,1.5,1.3500000000000005,0.04372766340853196
2.0,0.03,0.1,-0.5,0.07,0.1,2,0.8,0.3531075768120453
2.0,0.03,0.1,-0.5,0.07,0.1,2,0.8500000000000001,0.31669859971307746
2.0,0.03,0.1,-0.5,0.07,0.1,2,0.9000000000000001,0.2819353588557204
2.0,0.03,0.1,-0.5,0.07,0.1,2,0.9500000000000002,0.2490855613971864
2.0,0.03,0.1,-0.5,0.07,0.1,2,1.0000000000000002,0.21837752002606636
2.0,0.03,0.1,-0.5,0.07,0.1,2,1.0500000000000003,0.18998684151336398
2.0,0.03,0.1,-0.5,0.07,0.1,2,1.1000000000000003,0.16402838579461776
2.0,0.03,0.1,-0.5,0.07,0.1,2,1.1500000000000004,0.1405536685620702
2.0,0.03,0.1,-0.5,0.07,0.1,2,1.2000000000000004,0.11955317297038548
2.0,0.03,0.1,-0.5,0.07,0.1,2,1.2500000000000004,0.10096256436558032
2.0,0.03,0.1,-0.5,0.07,0.1,2,1.3000000000000005,0.08467157740450482
2.0,0.03,0.1,-0.5,0.07,0.1,2,1.3500000000000005,0.07053433278608101
2.0,0.03,0.2,-0.5,0.05,0.1,1,0.8,0.2817890543342696
2.0,0.03,0.2,-0.5,0.05,0.1,1,0.8500000000000001,0.24070141391899902
2.0,0.03,0.2,-0.5,0.05,0.1,1,0.9000000000000001,0.20175879882339343
2.0,0.03,0.2,-0.5,0.05,0.1,1,0.9500000000000002,0.16557937498568842
2.0,0.03,0.2,-0.5,0.05,0.1,1,1.0000000000000002,0.13275568527005388
2.0,0.03,0.2,-0.5,0.05,0.1,1,1.0500000000000003,0.1037784691422059
2.0,0.03,0.2,-0.5,0.05,0.1,1,1.1000000000000003,0.07896522799912153
2.0,0.03,0.2,-0.5,0.05,0.1,1,1.1500000000000004,0.058410625714636455
2.0,0.03,0.2,-0.5,0.05,0.1,1,1.2000000000000004,0.04197209808456481
2.0,0.03,0.2,-0.5,0.05,0.1,1,1.2500000000000004,0.02929516611009564
2.0,0.03,0.2,-0.5,0.05,0.1,1,1.3000000000000005,0.01987178408808385
2.0,0.03,0.2,-0.5,0.05,0.1,1,1.3500000000000005,0.01311605785497219
2.0,0.03,0.2,-0.5,0.05,0.1,1.5,0.8,0.318475839230133
2.0,0.03,0.2,-0.5,0.05,0.1,1.5,0.8500000000000001,0.2796306431899378
2.0,0.03,0.2,-0.5,0.05,0.1,1.5,0.9000000000000001,0.24253059173925418
2.0,0.03,0.2,-0.5,0.05,0.1,1.5,0.9500000000000002,0.20757440554459017
2.0,0.03,0.2,-0.5,0.05,0.1,1.5,1.0000000000000002,0.17514196366644708
2.0,0.03,0.2,-0.5,0.05,0.1,1.5,1.0500000000000003,0.14556132245690223
2.0,0.03,0.2,-0.5,0.05,0.1,1.5,1.1000000000000003,0.11907821941373353
2.0,0.03,0.2,-0.5,0.05,0.1,1.5,1.1500000000000004,0.09583284008026516
2.0,0.03,0.2,-0.5,0.05,0.1,1.5,1.2000000000000004,0.07584761766903769
2.0,0.03,0.2,-0.5,0.05,0.1,1.5,1.2500000000000004,0.05902794100916248
2.0,0.03,0.2,-0.5,0.05,0.1,1.5,1.3000000000000005,0.045175303125466915
2.0,0.03,0.2,-0.5,0.05,0.1,1.5,1.3500000000000005,0.03401022436373968
2.0,0.03,0.2,-0.5,0.05,0.1,2,0.8,0.3526013745224582
2.0,0.03,0.2,-0.5,0.05,0.1,2,0.8500000000000001,0.31563915439677925
2.0,0.03,0.2,-0.5,0.05,0.1,2,0.9000000000000001,0.2801224490746502
2.0,0.03,0.2,-0.5,0.05,0.1,2,0.9500000000000002,0.24633412099398488
2.0,0.03,0.2,-0.5,0.05,0.1,2,1.0000000000000002,0.2145429160315977
2.0,0.03,0.2,-0.5,0.05,0.1,2,1.0500000000000003,0.1849861602207793
2.0,0.03,0.2,-0.5,0.05,0.1,2,1.1000000000000003,0.15785410566707758
2.0,0.03,0.2,-0.5,0.05,0.1,2,1.1500000000000004,0.13327767688173175
2.0,0.03,0.2,-0.5,0.05,0.1,2,1.2000000000000004,0.11132093293358603
2.0,0.03,0.2,-0.5,0.05,0.1,2,1.2500000000000004,0.09197892796023954
2.0,0.03,0.2,-0.5,0.05,0.1,2,1.3000000000000005,0.0751809385162382
2.0,0.03,0.2,-0.5,0.05,0.1,2,1.3500000000000005,0.060798359264796265
2.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,0.8,0.2829310310975135
2.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,0.8500000000000001,0.24236364989160508
2.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,0.9000000000000001,0.20402245943773345
2.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,0.9500000000000002,0.16847271573108646
2.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,1.0000000000000002,0.1362351431125669
2.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,1.0500000000000003,0.1077228122602033
2.0,0.03,0.2,-0.5,0.060000000000000005,0.1,1,1.1000000000000003,0.08318694264999343
